"id_ocorrencia","local_ocorrencia","latitude_ocorrencia","longitude_ocorrencia","data_ocorrencia","hora_ocorrencia","presen_agen_segur_ocorrencia","qtd_morto_civil_ocorrencia","qtd_morto_agen_segur_ocorrencia","qtd_ferido_civil_ocorrencia","qtd_ferido_agen_segur_ocorrencia","estado_id","cidade_id","nome_cidade","cod_ibge_cidade","gentilico_cidade","populacao_cidade","area_cidade","densidade_demo_cidade","nome_estado","uf_estado","cod_ibge_estado","homem_qtd_mortos_oc","homem_qtd_feridos_oc","mulher_qtd_mortos_oc","mulher_qtd_feridos_oc","chacina_oc","chacina_qtd_mortos_oc","chacina_unidades_policiais_oc","ag_seguranca_vitima_oc","ag_seguranca_mortos_status_oc","ag_seguranca_feridos_status_oc","bala_perdida_oc","bala_perdida_qtd_mortos_oc","bala_perdida_qtd_feridos_oc","interior_residencia_oc","interior_residencia_qtd_mortos_oc","interior_residencia_qtd_feridos_oc","imediacao_ensino_oc","imediacao_ensino_qtd_mortos_oc","imediacao_ensino_qtd_feridos_oc","vitima_crianca_oc","vitima_crianca_qtd_mortos_oc","info_adicional_crianca_morta_oc","vitima_crianca_qtd_feridos_oc","info_adicional_crianca_ferida_oc","vitima_adolescente_oc","vitima_adolescente_qtd_mortos_oc","info_adicional_adolescente_morto_oc","vitima_adolescente_qtd_feridos_oc","info_adicional_adolescente_ferido_oc","vitima_idoso_oc","vitima_idoso_qtd_mortos_oc","info_adicional_idoso_morto_oc","vitima_idoso_qtd_feridos_oc","info_adicional_idoso_ferido_oc","informacao_via_oc","descricao_via_interrompida_oc","data_interrupcao_via_oc","data_liberacao_via_oc","outros_recortes","motivo_principal","motivo_complementar"
"52662","Morro do Fubá -Campinho, Rio de Janeiro - RJ, Brasil","-22.888046","-43.3423819","2022-10-09","16:41:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52665","Morro do Fubá -Campinho, Rio de Janeiro - RJ, Brasil","-22.888046","-43.3423819","2022-10-09","17:50:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52670","Morro do Dendê - Jardim Carioca, Rio de Janeiro - RJ, Brasil","-22.8015039","-43.1906608","2022-10-10","02:13:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52673","Rua Zizi, Complexo do Lins-Lins de Vasconcelos, Rio de Janeiro - RJ, Brasil","-22.9133506","-43.2794132","2022-10-10","06:35:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52675","Cidade de Deus, Rio de Janeiro - RJ, Brasil","-22.9465479","-43.3697197","2022-10-10","06:30:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","18BPM, com o apoio do 14BPM, 27BPM, 31BPM, 40BPM e do 41BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"52676","R. Adolpho Caminha - Andaraí, Rio de Janeiro - RJ, Brasil","-22.9330844","-43.2610385","2022-10-10","05:42:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"52680","Morro Jorge Turco -Coelho Neto, Rio de Janeiro - RJ, Brasil","-22.838277","-43.3443624","2022-10-10","08:00:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","9 BPM","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"52684","Rua Sibéria - Bangu, Rio de Janeiro - RJ, Brasil","-22.8911329","-43.4761105","2022-10-10","03:00:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","1","0","0","0","","0","","","0","0","0","1","1","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Feminicídio/tentativa,Outros","Homicidio/Tentativa",""
"52688","Morro do Campinho - Campinho, Rio de Janeiro - RJ, Brasil","-22.886493515121217","-43.34042255338134","2022-10-10","17:55:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52697","Morro do Jordão -Tanque, Rio de Janeiro - RJ, Brasil","-22.9101459","-43.3728682","2022-10-11","08:05:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52700","Complexo do Chapadão-Costa Barros, Rio de Janeiro - RJ, 21655-820, Brasil","-22.8209939","-43.37364729999999","2022-10-11","06:45:00","1","0","0","3","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","3","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"52702","Nova Holanda -Complexo da Maré, Rio de Janeiro - RJ, Brasil","-22.8566784","-43.2429751","2022-10-11","13:25:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"52704","Comunidade do Quitungo-Brás de Pina, Rio de Janeiro - RJ, 21215-510, Brasil","-22.8349013","-43.30042479999999","2022-10-11","16:11:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52705","Morro do Sereno - Penha Circular, Rio de Janeiro - RJ, 21210-154, Brasil","-22.8436111","-43.2936111","2022-10-11","16:52:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52706","Rua Capitão Machado - Praça Seca, Rio de Janeiro - RJ, Brasil","-22.8965444","-43.3447807","2022-10-11","16:44:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"52709","Rua Guiraréia - Irajá, Rio de Janeiro - RJ, Brasil","-22.8490322","-43.3331674","2022-10-11","15:00:00","1","1","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"52713","Favela da Tirol -Freguesia de Jacarepaguá, Rio de Janeiro - RJ, Brasil","-22.939213407896307","-43.3317196455078","2022-10-12","06:30:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","1","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"52714","Complexo de Manguinhos - Manguinhos, Rio de Janeiro - RJ, 21041-560, Brasil","-22.8815816","-43.2477302","2022-10-12","13:40:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52715","Rua Ururaí - Honório Gurgel, Rio de Janeiro - RJ, Brasil","-22.8438243","-43.3564595","2022-10-12","05:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Outros","Briga",""
"52721","Avenida São Félix - Vista Alegre, Rio de Janeiro - RJ, Brasil","-22.8324764","-43.313849","2022-10-12","18:50:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52724","Rua Marmiari - Senador Camará, Rio de Janeiro - Rio de Janeiro, Brasil","-22.889874","-43.4824518","2022-10-12","22:21:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52728","Favela do Muquiço  - Guadalupe, Rio de Janeiro - RJ, Brasil","-22.8491806","-43.3771962","2022-10-12","23:31:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52730","Quitungo-Guapore - Brás de Pina, Rio de Janeiro - RJ, Brasil","-22.833046377932046","-43.29685336931152","2022-10-13","05:03:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52731","Morro do Sereno - Penha Circular, Rio de Janeiro - RJ, Brasil","-22.8436111","-43.2936111","2022-10-13","06:10:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52737","Morro Final Feliz, Complexo do Chapadão - Anchieta, Rio de Janeiro - RJ, Brasil","-22.825787296324403","-43.386870973016364","2022-10-13","07:40:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52742","Avenida Rui Barbosa - Flamengo, Rio de Janeiro - RJ, Brasil","-22.9419239","-43.1734345","2022-10-12","20:00:00","1","1","0","0","1","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","1","0","0","0","0","","1","","Fora de serviço","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tentativa/Roubo","Homicidio/Tentativa"
"52745","Morro do Dende - Jardim Carioca, Rio de Janeiro - RJ, Brasil","-22.8016667","-43.1902778","2022-10-13","13:13:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52749","Rua Fáia - Rocha Miranda, Rio de Janeiro - RJ, Brasil","-22.8471087","-43.3472472","2022-10-13","19:07:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52752","Morro Jorge Turco-Coelho Neto, Rio de Janeiro - RJ, 21545-360, Brasil","-22.838103418703582","-43.34500512341766","2022-10-14","05:48:00","1","0","0","2","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","2","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"52753","Complexo da Maré, Rio de Janeiro - RJ, 21010-820, Brasil","-22.8581249","-43.2433187","2022-10-14","03:00:00","0","0","0","2","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","2","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Outros","Ataque a civis",""
"52761","Rua Mário Hermes - Bento Ribeiro, Rio de Janeiro - RJ, Brasil","-22.8630944","-43.3595603","2022-10-14","23:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52762","Morro do Turano-Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil","-22.9250817","-43.2143265","2022-10-15","00:02:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52769","Complexo do Lins-Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-090, Brasil","-22.913982","-43.2835384","2022-10-15","06:26:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52770","Morro do Jordão- Taquara, Rio de Janeiro - RJ, 22720-011, Brasil","-22.910098857780564","-43.375013310559076","2022-10-15","07:16:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52772","Complexo do Lins-Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-090, Brasil","-22.913982","-43.2835384","2022-10-15","10:08:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Operação policial",""
"52776","Morro do Fubá -Cascadura, Rio de Janeiro - RJ, Brasil","-22.8926034","-43.3341789","2022-10-15","16:47:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Disputa",""
"52782","Cosmos, Rio de Janeiro - RJ, Brasil","-22.9120556","-43.6146683","2022-10-09","00:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Ataques armados sob rodas,Outros","Tiros a esmo","Outro"
"52793","Manguinhos, Rio de Janeiro - RJ, Brasil","-22.8830377","-43.24575069999999","2022-10-16","09:00:00","1","0","0","1","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","1","0","0","","0","","","1","0","1","0","0","0","0","0","0","0","0","","0","","1","0","","1","Bala perdida","0","0","","0","","","","","","Outros","Ação policial",""
"52795","Morro do Final Feliz- Anchieta, Rio de Janeiro - RJ, Brasil","-22.8259057","-43.3872447","2022-10-16","22:02:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52796","Taquara, Rio de Janeiro - RJ, Brasil","-22.9230494","-43.3739788","2022-10-16","05:37:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52798","Estrada do Tindiba - Pechincha, Rio de Janeiro - RJ, Brasil","-22.9272073","-43.3608843","2022-10-16","23:37:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52807","Estrada dos Coqueiros - Santíssimo, Rio de Janeiro - RJ, Brasil","-22.8730027","-43.5041419","2022-10-15","22:00:00","1","0","1","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","1","0","0","0","0","0","","1","Fora de serviço","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial","Homicidio/Tentativa"
"52822","Campo Grande, Rio de Janeiro - RJ, Brasil","-22.9076515","-43.5659121","2022-10-09","15:00:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Outros","Ataque a civis",""
"52823","Morro dos Prazeres - Santa Teresa, Rio de Janeiro - RJ, 22241, Brasil","-22.9347222","-43.2047222","2022-10-18","07:42:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52832","Av. Lobo Júnior - Penha Circular, Rio de Janeiro - RJ, Brasil","-22.8293805","-43.2769967","2022-10-18","10:41:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52834","Av Brasil - Cordovil, Rio de Janeiro - RJ, 21010-210, Brasil","-22.81439813861546","-43.29427833068847","2022-10-18","13:43:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52835","Morro do Final Feliz (Complexo do Chapadão) -Anchieta, Rio de Janeiro - RJ, 21655-590, Brasil","-22.8240995","-43.3865779","2022-10-18","14:38:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52838","Jardim Novo- Realengo, Rio de Janeiro - RJ, 21760-240, Brasil","-22.8924055","-43.41769499999999","2022-10-18","17:24:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52844","Rua Clarimundo de Melo - Encantado, Rio de Janeiro - RJ, Brasil","-22.8960424","-43.3046542","2022-10-19","06:12:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Perseguição","Tentativa/Roubo de cargas","Ação policial"
"52854","Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, Brasil","-22.909806979924735","-43.256425179349336","2022-10-19","17:04:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
"52858","FAVELA FAZ QUEM QUER - Rocha Miranda, Rio de Janeiro - RJ, Brasil","-22.853332","-43.3408003","2022-10-19","17:40:00","1","0","0","2","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","1","0","2","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","Outros","Operação policial",""
"52860","CREAS Stella Maris - Estrada de Maracajás - Galeão, Rio de Janeiro - RJ, Brasil","-22.8173877","-43.2283864","2022-10-19","15:00:00","1","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Ação policial",""
"52864","Parque Alegria - Caju, Rio de Janeiro - RJ, Brasil","-22.8852087","-43.2309788","2022-10-19","23:30:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Tiros a esmo",""
"52870","Morro Final Feliz - Complexo do Chapadão - Anchieta, Rio de Janeiro - RJ, Brasil","-22.82572361265421","-43.386977678959646","2022-10-20","08:03:00","0","0","0","0","0","19","3661","Rio de Janeiro","3304557","carioca","6320446","119746","5.27","Rio de Janeiro","RJ","33","0","0","0","0","0","0","","0","","","0","0","0","0","0","0","0","0","0","0","0","","0","","0","0","","0","","0","0","","0","","","","","","","Não identificado",""
